target_deathrate,incidencerate,medincome,popest2015,povertypercent,studypercap,medianagemale,medianagefemale,percentmarried,pctnohs18_24,pcths18_24,pctbachdeg18_24,pcths25_over,pctbachdeg25_over,pctemployed16_over,pctunemployed16_over,pctprivatecoverage,pctpubliccoverage,pctpubliccoveragealone,pctwhite,pctblack,pctasian,pctotherrace,birthrate
127.4,453.5494221,45629.0,8.52456594574565,15.1,0.0,37.3,38.1,56.8,30.1,38.4,0.8,32.1,15.9,41.0,11.8,64.1,31.5,15.5,90.64304967,2.9264536,0.077011937,0.904890258,4.519774011
195.7,453.5494221,48576.0,10.870205203603206,13.7,0.0,43.1,43.4,51.1,30.2,36.7,0.2,30.2,11.1,48.6,13.6,61.1,37.5,19.1,85.73668622,0.936949494,1.306696092,5.42617651,4.62962963
254.3,453.5494221,40714.0,8.4071550862073,19.0,0.0,48.0,49.2,41.8,6.1,42.3,0.0,31.2,6.8,48.1,15.4,58.1,43.2,21.6,66.68856767,1.3140604470000001,4.095488392,4.358300482,9.518477043999999
213.5,453.5494221,42881.0,10.656741573828192,16.8,0.0,50.8,50.8,54.4,32.3,41.2,3.3,35.6,9.2,39.7,13.4,53.1,48.2,25.0,85.66334311,2.564222874,1.431085044,5.158944282,6.302577113
121.8,453.5494221,52001.0,8.800113946766308,18.5,0.0,39.5,44.1,44.8,38.0,28.9,0.0,35.4,7.5,36.9,9.5,59.9,34.7,19.1,86.35822672,4.819994049,0.16364177300000002,2.9157988689999996,14.62113127
132.6,453.5494221,55291.0,8.291045131081729,8.4,0.0,54.0,55.6,53.5,16.9,43.5,13.7,29.5,14.1,50.4,10.3,68.5,34.1,13.2,94.24790023,0.432680071,1.4507508269999998,0.20361415100000002,1.17820324
166.0,453.5494221,52862.0,13.010099085429708,15.4,5.142010131526317,36.8,38.4,47.0,15.9,28.7,7.8,24.0,18.2,59.6,9.1,65.4,28.1,15.6,80.45763518,2.406331677,5.309883017,5.805723427999999,5.642578635
188.4,453.5494221,57243.0,9.19136140537838,13.7,0.0,38.4,40.3,44.8,23.9,47.1,4.3,34.5,8.8,43.8,10.6,67.6,31.9,13.7,86.56506918,4.170844195,0.741929015,0.922398235,5.470459518999999
193.5,453.5494221,45639.0,10.906359568923403,19.3,3.6292120612108123,41.2,44.4,45.1,17.4,33.7,5.1,28.6,12.8,52.9,11.3,61.3,35.6,18.7,82.83653317,0.9654564809999999,2.988142873,7.250100951,4.262413265
182.6,508.6,59831.0,11.012743001302718,10.0,5.801543783140224,45.3,46.8,54.2,15.4,37.9,10.5,31.5,19.1,60.8,5.3,69.6,33.9,16.8,96.38901306,0.543055349,1.066242819,0.322853027,4.824422651
168.8,481.8,57556.0,10.763969547581704,10.7,0.0,49.3,51.0,59.4,14.8,44.4,3.4,31.4,20.0,56.6,5.8,70.0,36.4,13.4,97.39650201,0.359901501,0.599835834,0.027360932999999997,7.381867511
162.8,489.4,56008.0,11.237303707010813,11.8,2.6513859101046364,41.4,42.5,48.4,6.1,24.1,9.0,33.8,19.4,62.2,6.1,75.0,28.7,12.7,95.68755724,0.730079812,1.17493131,0.39251602799999996,4.687933426
181.6,459.2,42491.0,10.34858995368279,14.9,3.4976874520913905,46.7,49.5,51.5,13.2,43.9,7.6,39.1,11.7,54.2,6.9,61.8,43.5,22.5,95.54753687,1.735174145,0.42987135200000004,0.33573893899999996,5.975049245
155.0,435.5,56353.0,11.399991901592273,11.6,4.374119278271542,40.5,43.1,48.5,6.6,25.6,10.9,28.6,20.2,59.7,5.0,72.3,29.4,14.0,93.24050548,0.871940095,3.2101722610000003,0.14662920699999998,6.078496198
163.2,482.2,71233.0,12.915779455450302,8.7,4.670346861586784,39.2,41.1,51.4,12.9,31.8,14.9,27.2,23.0,66.1,5.9,76.7,25.2,12.7,90.78351965,2.388531878,3.608418405,0.934223164,5.055576216
173.1,507.6,62429.0,11.904933768391784,9.5,5.938574501486162,41.4,43.7,51.5,10.9,29.9,9.3,28.4,21.5,62.9,5.2,76.3,28.3,13.1,94.98241230000001,1.181567546,1.635180834,0.407437085,3.9018156960000003
172.2,518.8,79653.0,12.617446926701259,6.1,4.302733306364228,42.6,44.3,56.8,13.5,30.9,16.9,26.9,24.6,68.0,5.6,82.7,22.3,9.0,95.2281894,0.7481455220000001,1.856484485,0.490291165,4.370734571
177.6,502.6,58577.0,11.750571347284547,11.8,4.560367036447178,36.1,38.3,46.8,6.1,23.5,7.9,28.0,21.1,64.3,6.5,74.8,26.2,12.4,93.39362832,0.9579079290000001,2.885697636,0.39593527700000003,3.6818002610000002
171.9,475.7,57142.0,10.668210931585294,10.4,0.0,44.4,46.3,50.9,17.4,44.0,6.6,37.0,16.4,60.6,5.8,69.6,33.3,15.6,96.40431204,0.519299872,0.8832734440000001,0.44279587299999995,3.6578747419999997
179.5,505.5,54208.0,12.521685982910647,15.1,3.801329268058764,38.9,42.0,45.1,12.3,32.4,9.4,32.9,17.0,58.0,12.5,66.9,33.4,17.7,67.14492185,15.56381093,8.286488292,5.106835745,4.69661296
147.3,468.1,84309.0,13.752045593691593,7.6,5.803061192416786,40.0,42.9,54.2,10.1,25.0,17.6,24.3,29.5,61.4,6.5,75.5,23.3,11.8,70.42738549,5.833882094,15.62164671,5.6836116720000005,4.077070131
171.6,531.8,80479.0,13.017507179001619,7.2,6.103547933468085,39.2,42.6,50.8,11.3,34.5,13.0,29.5,23.3,61.0,8.5,81.4,25.7,10.6,72.79982954,16.12030469,4.655137208,2.602118272,4.910516481
182.8,530.9,61685.0,13.143976130140393,13.0,6.881153897210387,36.6,40.1,44.7,13.1,33.2,11.6,31.3,19.4,59.6,10.2,68.3,31.9,18.6,63.28325501,19.40984144,5.58595932,8.484212829,5.434939237999999
193.1,559.1,55409.0,11.458764906010792,13.0,5.1955262621241936,46.7,49.9,53.4,14.3,33.2,10.7,34.1,19.5,53.0,10.0,72.1,38.2,16.8,90.84703304,4.732529617,1.151296905,1.61160691,5.43325019
189.6,511.3,45438.0,11.956681366811116,19.5,4.862330375021997,35.6,38.8,39.6,17.6,40.9,7.5,39.4,10.5,51.0,11.1,59.4,38.4,24.0,63.05218582,20.47441653,1.346833508,10.27796351,5.846434788
161.8,450.6,54603.0,13.589155605617254,16.7,4.934059821499024,35.4,38.4,39.1,13.7,29.0,11.1,28.7,19.8,57.7,13.0,59.9,31.7,21.1,41.923727500000005,39.89456916,4.912652585,10.20503809,5.084469955
193.5,544.2,78983.0,12.582726671784219,8.2,4.676133141185111,38.2,40.8,51.7,10.6,30.4,10.9,34.3,19.9,61.3,9.2,78.0,26.2,12.8,81.98850836,10.11546755,2.995886985,2.231500045,4.878014043
152.6,399.5,57720.0,13.422226459211839,17.7,0.9090008305937733,33.8,35.6,41.5,12.8,25.0,19.1,26.1,23.8,62.7,9.3,56.5,29.6,21.3,55.626385600000006,12.74804978,14.6299759,13.56028125,5.344239425
145.1,496.3,103876.0,11.739973384310153,4.7,3.8880035691687365,43.5,46.1,57.7,16.6,29.8,15.1,22.7,29.3,64.0,5.9,87.5,20.5,7.1,91.06217822,2.581386139,3.6285148510000003,1.268910891,4.22223833
160.3,504.7,73750.0,12.82503223538231,11.8,4.5842637115948115,36.9,39.9,47.2,12.1,25.0,12.0,25.6,20.7,59.5,9.4,73.1,27.4,14.5,62.926107200000004,20.1471049,10.07800936,4.855326137,4.725836381000001
156.7,466.7,77330.0,13.642229215022327,8.3,4.5019202571408,36.6,38.9,51.6,9.0,22.1,14.1,26.3,24.5,60.4,7.5,74.6,23.0,12.1,61.04600747,9.84306877,23.23810671,3.426592798,5.074989438
168.6,529.6,87220.0,13.351434923387231,8.2,4.992676415809779,40.9,43.6,53.2,10.9,26.8,17.4,25.6,26.1,60.8,7.9,78.8,24.2,10.7,82.60289104,7.286251262,5.283819544,2.6062286930000003,4.571872443
150.3,488.5,100511.0,13.121382896890367,5.0,4.8131588543777255,40.8,43.3,56.7,12.2,25.9,20.6,22.5,29.8,64.7,6.3,84.0,19.8,7.5,81.55751196,3.2067957739999997,9.716334265,3.3567379639999997,3.6356908669999997
174.2,524.9,62937.0,13.285709364795416,11.9,4.156506923777183,40.4,45.1,53.6,13.0,29.3,12.4,36.1,18.0,53.6,8.8,70.9,38.5,19.0,91.84420259,3.09760905,1.872996829,1.4928442880000001,6.13243835
159.1,448.4,58030.0,13.143962429378728,18.2,4.121884111285861,35.1,37.9,44.3,13.1,32.8,10.3,34.8,17.1,57.8,8.6,55.8,35.3,25.0,64.2678703,12.60387648,5.298143719,13.241616,4.533343875
194.8,516.6,56645.0,11.0694624957204,13.1,4.148275643962653,40.2,42.8,48.7,15.6,36.5,9.1,38.6,14.3,55.8,10.6,69.1,35.2,18.7,80.25184275,14.02487715,0.97972973,2.315724816,5.98109071
153.3,471.0,100194.0,12.717862803982992,5.0,5.8011597441336,39.6,42.0,56.6,13.5,27.4,18.7,21.9,29.2,65.0,6.0,82.2,19.2,8.6,68.24146108,9.095473739,16.07119091,4.459111203,4.842990108
176.4,493.1,82048.0,11.875302123198598,6.2,4.892187664146,42.5,44.2,55.9,12.2,28.0,13.0,31.0,23.2,64.0,8.2,80.9,22.2,9.8,93.33721647,2.111971493,1.8488316319999998,1.0457068459999999,4.6251849169999995
155.6,463.0,68172.0,13.22814040630847,11.1,3.2653605285523613,36.5,39.5,46.5,15.3,29.8,13.0,29.7,19.7,62.0,9.8,65.9,27.5,17.1,57.86687417,21.30720336,4.822467307,13.51850772,5.746896424
175.1,485.9,71294.0,11.579368421518943,8.3,3.3697669604339846,41.4,43.7,54.5,14.6,27.0,13.2,34.0,19.7,61.3,9.0,76.9,26.3,12.4,89.1518848,4.11560629,2.70829836,2.343647996,4.839230894
147.1,404.1,47192.0,13.424962633370276,18.7,5.687248885706913,35.2,37.9,43.7,18.9,25.7,7.2,23.8,17.9,57.5,8.4,58.5,37.7,24.1,71.84702564,2.966719737,2.320819416,14.06276198,5.264795797
164.7,375.5,33256.0,8.148156439921625,22.2,0.0,55.5,58.7,49.4,0.0,24.1,12.0,36.3,14.8,33.6,4.6,62.3,44.3,13.1,96.42757466,0.6698297520000001,0.33491487600000003,0.418643595,0.689655172
164.5,375.8,38403.0,11.093843060902879,23.4,0.0,32.9,36.7,48.1,23.1,28.7,1.7,27.0,11.9,52.9,7.6,49.6,44.9,29.4,79.57636261,1.747428241,0.791660969,13.69679841,8.496374333
146.5,375.5,35081.0,10.215740278922114,28.8,0.0,35.2,37.8,38.1,27.3,34.1,2.5,36.5,8.4,44.9,15.3,40.4,50.4,35.7,43.37886203,1.015265503,0.624497845,11.0474034,6.744769874
139.9,377.4,37156.0,9.426660697942268,20.5,0.0,46.9,48.4,48.3,25.5,31.3,2.5,33.9,14.9,45.8,9.5,57.1,50.0,26.1,85.49665307,0.415480495,1.123336155,9.332922982000001,5.741042345
143.8,336.5,42620.0,10.827726612592778,19.2,0.0,29.3,32.9,48.7,15.8,34.4,4.3,25.2,12.6,54.0,9.1,56.9,38.7,24.1,69.66552468,6.3508723289999995,1.542665901,17.74362833,7.197033541000001
243.6,467.1,33789.0,7.511524648390866,20.6,0.0,51.2,45.9,27.6,59.1,8.6,0.0,42.9,6.8,36.9,5.2,53.4,49.3,30.4,80.04950495,0.0,0.148514851,15.099009900000002,0.0
150.8,381.0,38974.0,12.275113515865161,27.9,4.727344870002447,31.1,34.0,46.2,14.0,21.3,4.8,22.0,16.2,54.0,11.5,49.6,43.5,29.9,89.05792123,1.73020569,1.088505957,4.908792642,5.8804657570000005
170.8,391.3,57007.0,10.960913196873987,14.1,0.0,35.3,37.7,50.3,23.4,35.6,2.2,34.0,10.7,60.1,5.8,62.3,34.9,21.3,89.60119336,1.324562822,0.517603925,5.422260562999999,9.558702452999999
159.4,366.5,38221.0,10.261511586044156,19.1,6.1211815572162696,44.6,48.1,45.8,20.4,30.5,2.5,26.9,12.8,54.5,9.7,57.0,52.6,30.3,89.08959786,0.6318898310000001,0.19574848,5.910230434,5.998550198999999
142.8,361.2,29147.0,8.382975849296429,25.8,0.0,40.9,41.9,33.7,16.8,37.7,3.2,40.2,7.8,35.0,1.2,60.6,50.5,20.2,84.15819708,1.568714096,0.022094565,8.837825895,3.5587188610000005
166.3,357.0,34304.0,8.39479954320217,24.5,6.521022616318013,40.6,42.4,46.1,23.7,48.5,0.7,31.0,9.3,50.0,12.2,42.7,51.9,35.0,91.21257807,0.258453586,0.0,5.104458323999999,5.485232067999999
166.2,357.1,58994.0,11.172981207855637,16.6,0.0,31.5,32.2,53.3,23.4,32.1,2.7,30.5,8.1,59.1,5.9,55.6,33.4,22.1,87.31896286,3.451261207,0.192225858,5.5672130189999995,7.530333184
123.4,363.9,39995.0,9.874110233825451,20.1,7.161104139623646,48.4,51.1,52.2,24.2,26.0,9.0,26.6,19.5,48.3,7.3,54.5,51.7,27.8,85.70066729999999,0.622146405,0.18062315,8.499322663,8.532518066
114.5,406.2,108477.0,9.786166909959585,4.2,0.0,41.8,45.1,65.5,23.5,26.0,8.9,10.8,24.9,62.1,3.5,89.6,21.2,4.2,86.70494453,0.484976866,6.69491053,2.737053347,5.5436529189999995
181.8,420.6,27268.0,10.107203606184239,30.6,0.0,38.3,39.2,47.1,21.1,44.3,0.5,31.6,6.9,44.4,13.8,37.5,55.1,37.9,89.47517044,1.1739077820000001,0.383234499,5.66783654,8.62924023
137.7,332.9,29497.0,11.247774320758346,35.8,0.0,29.0,32.3,33.5,25.1,35.8,2.9,33.1,6.7,42.4,15.5,25.0,47.9,37.6,16.93289008,0.8148868890000001,0.968945107,3.735236087,7.322096362999999
134.3,359.0,27627.0,8.433159195806228,24.2,0.0,44.0,42.6,41.2,12.8,10.6,27.4,35.6,6.8,31.9,5.4,27.8,62.7,46.6,63.64806867,0.128755365,0.0,35.57939914,1.084812623
161.1,393.0,41736.0,11.07229421282296,20.2,2.805607441041508,33.1,37.9,49.1,16.0,34.1,3.7,29.5,9.0,43.2,12.7,53.2,47.2,27.5,75.95609174,3.708013105,1.345723996,8.291741939,8.221797322999999
190.6,412.7,29069.0,9.042631527550073,23.9,0.0,43.7,48.2,45.0,34.7,36.3,4.1,38.8,9.1,41.6,5.0,54.8,51.2,25.9,89.99770062,2.207404001,0.632329271,4.2653483560000005,4.063068526
155.5,351.8,34902.0,10.583194820729371,24.1,0.0,39.6,40.6,41.9,23.8,31.7,2.7,31.8,10.6,48.5,11.4,48.8,42.5,26.6,62.51470625,0.52567023,0.360459586,19.00423039,3.9023277039999997
163.5,360.7,36108.0,9.85854248649296,24.0,0.0,28.0,30.8,45.1,12.2,12.8,4.9,25.3,12.8,53.1,9.7,54.7,40.0,25.2,73.5583685,2.496483826,0.562587904,19.02752662,4.392712551
135.7,395.4,56142.0,11.845066908659549,12.6,0.0,37.6,40.1,49.7,17.8,30.7,2.9,25.9,16.6,55.1,9.2,63.8,35.9,21.1,69.97175017,2.662509697,1.383948828,9.734480891,5.497053425
136.7,356.1,47520.0,11.684674664159148,21.0,5.313833323107042,33.1,35.2,46.6,23.0,31.0,1.5,32.1,9.1,54.6,9.2,50.4,37.1,24.4,53.09790383,0.552212446,0.51465241,5.154515595,6.09617959
158.2,355.6,32964.0,10.238816278455262,25.5,0.0,42.1,42.9,33.0,16.8,24.6,6.4,28.4,10.5,41.4,6.4,46.4,48.1,30.2,56.35900656,1.8173573319999998,0.92786382,36.8285196,5.7447485679999994
126.1,374.3,52628.0,11.909598704282198,14.2,4.11952884172936,42.7,46.2,47.6,25.2,25.9,6.9,21.4,20.4,54.5,7.9,60.1,35.9,19.7,83.24428311,0.7810588140000001,1.213394241,8.915218751,4.017424976
190.3,424.2,29036.0,9.331052447138447,23.8,0.0,54.7,56.5,47.9,17.1,51.8,3.3,33.7,12.3,39.8,6.8,50.8,57.6,27.8,91.39044339,0.45630649999999995,0.241067585,3.409384417,8.198614318999999
167.8,404.4,32285.0,9.75597313724758,31.0,0.0,33.9,42.8,28.5,21.6,31.9,7.5,33.4,10.6,41.9,7.3,50.5,47.1,29.0,80.99348348,0.74882817,0.69738196,5.744826797999999,2.6881720430000002
135.2,339.0,36125.0,10.40147106828882,19.2,0.0,46.1,48.5,42.4,23.4,36.4,5.8,25.4,16.9,52.8,10.7,47.3,50.3,29.3,70.61894788,0.531220593,0.807455302,18.37112588,4.706601467
164.3,558.5,37311.0,9.647691668946669,27.6,4.183249796509125,43.1,43.5,49.1,32.0,30.9,2.3,34.2,10.4,41.6,11.2,42.0,52.1,36.8,89.53510377,1.26789882,0.025231817,2.8890430830000002,2.98792117
151.6,303.0,36684.0,8.343315881404946,19.4,0.0,38.2,45.2,44.5,15.4,23.7,12.0,35.3,11.0,46.5,2.1,48.2,44.4,28.1,79.09656603,2.8347545519999997,0.207421065,14.01244526,3.536585366
163.1,402.3,40591.0,11.235035294980916,24.5,5.80238919187517,36.9,40.0,49.2,18.6,36.2,1.6,31.9,10.8,47.3,12.4,52.6,46.1,29.7,74.65169011,1.125863402,0.559655032,16.69528291,6.407674997000001
176.1,505.9,60371.0,12.642332038311748,13.5,6.043093228871898,36.4,39.6,40.8,7.2,23.6,17.4,26.5,20.1,60.7,6.4,77.7,30.1,14.2,77.04374185,12.55825904,5.672877712000001,1.3152802129999999,3.7740390710000002
177.2,490.7,42655.0,10.767705739117174,18.3,0.0,36.8,39.7,47.6,7.2,21.4,5.7,38.7,9.8,51.8,9.2,67.8,38.7,20.2,95.65633451,1.408362804,1.196172249,0.47846890000000003,4.844731809
162.0,455.3,33687.0,14.190822253752021,31.5,5.489613205407218,30.9,35.2,31.0,24.2,26.4,6.8,27.3,12.3,51.2,14.0,43.1,52.0,38.2,20.9939812,33.28145555,3.672541248,37.85902264,5.67890152
163.6,494.4,46283.0,12.188763706407537,17.2,4.680591173331399,37.8,42.0,43.8,9.7,24.4,11.6,32.2,15.0,54.1,7.8,69.2,38.9,21.2,86.90110201,5.433811392000001,4.089493319,0.9954920159999999,4.2987606
167.9,517.8,43892.0,11.263476438601966,16.2,0.0,40.6,42.1,48.7,18.3,32.9,5.5,40.9,10.3,54.3,8.2,67.3,39.8,18.7,92.23297282,1.5792406469999998,0.832045794,0.44198475200000004,4.82052462
158.6,470.8,52792.0,11.268162386797009,12.7,4.636540913662018,41.2,44.0,46.8,19.4,27.7,7.3,34.1,12.5,56.9,7.3,71.0,36.2,17.9,92.2839857,4.3550200189999995,0.428176272,0.5885844920000001,5.4701360139999995
173.2,550.1,41757.0,11.781271801115267,19.3,5.593324044090861,40.2,43.1,47.0,13.8,25.0,6.5,35.5,11.3,53.6,7.8,66.5,41.0,22.4,93.04615292,2.517226302,0.6777437690000001,1.522850293,6.073151537999999
183.8,508.2,48880.0,11.374490641582973,18.2,5.279353496656499,39.6,42.3,48.3,14.1,33.7,8.1,35.6,12.8,53.8,5.4,68.8,39.0,21.4,88.45548166,5.901412758999999,1.516988229,0.311554715,5.089635277
180.3,512.4,46387.0,10.796407298087043,16.7,0.0,42.6,45.0,50.2,16.6,36.4,5.8,39.2,9.5,53.6,7.1,66.0,40.7,20.8,96.24210378,0.8496639690000001,0.534824114,0.47831439600000003,5.052412881
194.2,437.1,34842.0,10.856727188188485,20.5,3.0093826345089605,43.6,47.5,52.0,12.8,40.7,5.1,34.1,7.3,49.9,10.0,59.8,42.9,22.2,73.33586915,22.28033473,0.5211106879999999,2.232788132,6.007452513
111.3,327.0,38636.0,7.703007682479236,14.6,0.0,60.2,58.2,63.1,16.1,33.9,16.9,38.6,14.6,51.3,1.1,69.4,39.3,9.7,99.50980392,0.0,0.0,0.0,10.79136691
200.6,460.2,64350.0,10.499986158040269,10.2,0.0,43.4,46.0,58.1,14.1,36.2,7.5,27.7,17.3,59.4,8.3,76.5,29.2,12.6,71.82148853,22.77560157,0.948517068,1.175153889,3.667228197
149.0,423.0,75926.0,11.200240064994524,7.9,3.34435190661646,43.4,46.7,58.3,13.5,31.2,15.0,21.1,26.5,54.7,5.1,81.1,30.5,10.7,80.28525745,13.5426542,2.964356968,0.732953179,4.819607038
180.3,383.4,46331.0,8.876125585396185,14.8,0.0,42.8,48.4,53.7,20.9,41.0,2.0,41.1,12.5,57.0,5.5,65.7,31.9,16.7,68.81508584,26.54095131,0.18294399100000003,0.197016606,9.290030211
195.7,491.5,76206.0,10.147060985361845,7.5,0.0,36.3,37.3,56.6,11.3,43.6,12.4,30.3,19.0,63.6,7.4,83.5,20.9,7.9,76.6373882,17.95211166,1.287450367,0.48128985700000004,6.194544857
187.4,514.8,64305.0,9.697078200213083,8.8,0.0,40.0,41.5,58.5,5.7,36.6,9.3,39.4,12.5,63.0,5.4,75.6,25.5,13.5,76.52357582,19.54401441,0.8697272779999999,0.21743182,6.631716907
190.6,446.8,45827.0,9.302554855963994,13.7,0.0,53.4,57.2,51.4,10.2,46.6,10.8,32.8,15.3,48.6,7.9,71.0,42.9,15.5,69.77266601,28.0168928,0.9794231290000001,0.107826399,4.297328688
224.2,330.5,31429.0,10.116297899710545,26.6,0.0,40.3,46.2,49.8,21.4,22.9,6.5,33.6,7.6,37.9,12.0,52.5,48.8,26.3,93.93398397,3.824486233,0.261842418,0.535586765,6.208251473
136.5,364.9,122641.0,12.836359895331103,3.9,6.111272230004426,34.9,35.6,61.2,16.6,26.5,17.1,13.8,34.8,72.6,4.0,86.9,11.8,4.6,67.77024968,7.432026406,16.20002905,3.625732993,6.198748382000001
191.0,456.9,60121.0,10.451695662489449,11.5,0.0,42.8,44.4,55.1,14.8,50.4,2.7,37.0,13.0,58.3,8.1,67.4,30.2,14.3,78.38815983,16.67451303,0.517860295,1.894897899,5.015546843
189.8,404.1,37548.0,9.417354541360508,22.4,0.0,43.2,46.6,45.7,21.3,31.4,7.7,34.9,8.1,43.8,7.3,58.5,41.3,22.6,61.81716834,34.03408186,0.286669852,1.727982163,7.48049564
169.8,463.3,52513.0,9.48303570211964,12.3,0.0,44.3,45.2,52.2,19.5,31.6,10.2,36.4,14.4,55.9,6.6,65.3,33.5,16.8,85.78382901,8.252833346000001,0.0,1.0268502320000001,6.25698324
157.1,444.9,58268.0,9.089640586738398,10.6,5.423551198621155,50.8,51.3,63.6,15.8,52.6,14.2,33.3,16.2,51.1,3.3,80.6,33.6,10.6,86.32882883,10.25900901,0.484234234,0.41666666700000005,1.906898486
213.7,445.1,38500.0,10.344384152475557,21.1,5.671830651369055,45.2,49.3,44.4,18.7,42.3,3.4,32.5,9.8,47.6,6.9,61.7,41.1,20.2,60.57360165,35.09111076,0.440500713,1.673268896,4.6647230319999995
206.9,525.6,48921.0,9.26926943950547,14.4,4.5568855511471735,51.0,53.7,54.4,4.4,27.8,2.7,32.5,15.3,47.5,6.3,77.6,39.2,12.3,79.43454325,19.2964449,0.0,0.279929085,2.71468144
153.3,396.2,43484.0,11.489185898087488,24.8,5.549109236096686,26.2,29.6,39.1,2.7,11.3,13.7,21.8,23.2,55.0,5.6,82.4,19.9,8.7,86.72084754,4.348637358,6.119191019,0.910155805,3.135414054
194.3,526.7,48076.0,9.601436066117046,13.4,0.0,45.7,49.4,50.0,12.9,48.5,8.9,33.6,14.4,54.4,5.7,69.1,36.0,15.2,83.89419841,13.44057074,0.249024095,1.346076188,5.74048913
201.4,454.3,72406.0,9.922946983692347,6.2,0.0,41.9,44.5,60.6,13.9,41.3,8.0,33.0,16.7,62.8,6.1,83.8,21.7,8.7,81.64110429,12.25460123,0.77198364,0.552147239,2.628490965
227.1,527.2,36822.0,9.405578154036684,21.5,0.0,45.2,50.5,46.4,17.8,39.8,6.4,34.2,14.0,48.1,9.5,56.8,41.3,20.6,61.59717663,36.44123441,0.796126067,0.500656599,6.455750321
190.5,450.4,51422.0,9.411892497046916,14.3,0.0,54.8,55.7,61.0,8.2,50.7,0.7,31.1,16.1,47.2,8.7,76.1,43.4,13.5,70.46488947,28.6979844,0.056892068,0.0,7.278020378
201.5,508.0,37996.0,9.65975856761281,24.3,0.0,41.0,43.9,42.7,26.7,40.2,0.0,37.1,10.5,43.8,10.8,59.2,44.1,24.5,56.82006238,39.55827127,0.566482083,1.082044427,7.331771008
177.3,503.5,59282.0,10.474071540672949,10.7,0.0,41.0,44.0,54.7,10.7,47.3,4.5,34.7,15.2,53.8,7.9,69.9,33.9,15.7,82.58469187,12.74135738,0.994334605,1.008787143,2.100668394
199.2,430.1,44851.0,10.074368919187528,16.9,0.0,43.5,44.9,53.1,14.8,41.3,7.3,42.9,8.1,52.8,9.3,63.5,35.7,18.1,95.63393868,1.6440884119999999,0.51587468,0.57039802,5.963302752000001
178.3,339.1,34885.0,9.800679332554447,21.9,0.0,46.1,50.0,53.5,10.5,36.3,6.9,36.0,8.0,45.0,8.3,57.4,43.9,22.3,92.20324135,6.395094174,0.076653526,0.251861586,2.944539737
176.8,399.0,44207.0,11.038029889644065,14.6,0.0,44.2,46.7,53.5,14.7,40.7,6.3,35.3,9.4,53.9,7.7,66.2,36.2,18.6,74.84473039,21.41765137,0.3423894,1.57658375,4.194566305
175.1,459.6,75539.0,10.241101993736118,7.1,0.0,42.4,44.9,57.5,26.2,46.2,2.7,28.6,19.3,56.6,4.9,83.7,22.7,7.2,85.04271989,12.25936824,0.542418549,0.251710568,5.6152927120000005
188.8,410.4,37543.0,10.041203925899962,25.5,0.0,29.0,34.5,36.1,6.4,21.7,4.3,34.6,12.4,44.4,7.0,69.6,30.4,16.0,64.08218226,32.91199722,1.429067848,0.42133611299999996,7.608005082999999
172.1,437.0,61792.0,10.541729660926741,10.5,0.0,36.0,38.3,49.7,12.5,36.2,5.0,33.4,14.0,47.4,10.6,80.5,25.2,9.0,59.75922953,32.070626000000004,2.09470305,2.070626003,4.855936413
150.1,373.7,91886.0,13.020822225349278,7.2,3.040887387497855,33.3,34.7,55.0,13.1,33.9,10.0,21.7,23.2,68.5,5.4,78.0,17.1,8.6,61.448849800000005,20.465798100000004,7.7738976520000005,4.59188924,6.8577563260000005
185.8,390.6,46186.0,10.44386226975867,14.7,0.0,43.9,47.1,53.5,9.9,34.6,5.3,34.2,11.4,53.6,7.4,69.3,35.5,16.7,92.09047729,5.832947172999999,0.133225209,0.32727062100000004,6.174957117999999
149.6,401.1,62800.0,8.906393407058367,9.3,0.0,48.9,49.2,63.9,13.1,47.2,3.7,25.6,19.9,57.0,2.9,68.1,31.5,13.1,92.38325932,4.185170233,0.8074283409999999,0.309514197,5.182481752
176.2,452.4,42204.0,9.094817280720644,19.7,0.0,40.8,50.3,46.6,16.7,29.0,1.0,40.2,8.8,41.2,8.7,70.6,35.6,17.9,66.49237958,28.82411837,2.1804427630000003,0.6452330629999999,8.755129959
155.9,400.5,61935.0,11.455402278726563,8.2,3.0993902848734134,42.3,45.0,55.7,12.0,36.9,12.5,26.4,22.7,59.2,5.1,79.6,29.1,12.8,88.97717685,5.810985443,2.851558745,0.145247936,5.4044916689999996
159.2,338.0,48497.0,10.01480528866808,13.0,0.0,47.1,49.2,55.0,16.0,46.7,5.0,36.3,13.8,51.9,4.1,69.3,35.0,15.6,93.75334165,2.86936375,0.699518802,0.770807343,6.476146578
156.1,400.2,55798.0,11.272050639625704,11.7,0.0,40.6,42.3,57.0,13.0,42.3,7.1,35.5,14.4,61.3,5.4,72.9,27.2,13.0,94.25467635,1.824259176,0.723789934,1.400012856,4.834403227
212.0,365.4,37378.0,10.2360951883409,17.9,0.0,43.0,44.8,54.0,12.6,39.5,2.4,36.7,8.0,43.7,8.0,56.7,43.2,23.5,97.21720659,1.037351744,0.145158435,0.601876438,3.255738239
196.1,330.8,36290.0,10.004553861270931,20.8,0.0,44.4,47.0,57.6,4.1,38.3,9.9,36.2,8.1,45.3,9.4,62.7,42.7,20.7,98.08152415,0.7576428890000001,0.26583961,0.10190518400000001,2.248441674
